,User_id,book_id
10415,26651,20520
10416,26651,34618
10417,26652,2185
10418,26652,20520
10419,26652,15147
10420,26653,2185
10421,26653,20520
10422,26653,15147
10423,26666,26569
10424,26666,11101
10425,26666,23192
10426,26689,1882
10427,26689,23301
10428,26689,39080
10429,26714,11065
10430,26714,412
10431,26714,30127
10432,26724,34578
10433,26738,36179
10434,26738,23086
10435,26738,22558
10436,26767,22478
10437,26767,13935
10438,26767,6113
10439,26769,34019
10440,26769,13093
10441,26769,24669
10442,26796,5475
10443,26796,28777
10444,26796,28624
10445,26806,8112
10446,26806,31703
10447,26806,4399
10448,26807,12836
10449,26807,9457
10450,26807,23628
10451,26827,394
10452,26827,7040
10453,26827,15346
10454,26829,7040
10455,26843,31058
10456,26843,1960
10457,26843,33634
10458,26855,30261
10459,26855,24268
10460,26855,32297
10461,26876,26104
10462,26876,9136
10463,26876,21799
10464,26877,18188
10465,26877,25028
10466,26877,6638
10467,26879,34019
10468,26879,13093
10469,26879,4798
10470,26881,37965
10471,26881,30784
10472,26881,3477
10473,26887,21108
10474,26896,21529
10475,26896,13093
10476,26896,34019
10477,26905,2094
10478,26905,17100
10479,26905,28511
10480,26911,33009
10481,26911,1022
10482,26911,28578
10483,26913,33374
10484,26913,23680
10485,26913,18106
10486,26915,21529
10487,26915,15945
10488,26915,31265
10489,26918,5808
10490,26918,10484
10491,26918,9038
10492,26923,22201
10493,26923,6437
10494,26923,4904
10495,26942,20431
10496,26942,36427
10497,26942,17907
10498,26962,34019
10499,26962,13093
10500,26962,24669
10501,26963,30613
10502,26963,30529
10503,26963,30598
10504,26968,38137
10505,26968,13093
10506,26968,34019
10507,26978,20355
10508,26978,22853
10509,26978,1640
10510,26980,35072
10511,26980,21032
10512,26980,28491
10513,26981,29171
10514,26981,20166
10515,26981,21276
10516,26985,5632
10517,26985,21614
10518,26985,3818
10519,26986,34019
10520,26986,28099
10521,26986,13093
10522,26993,22475
10523,26993,11723
10524,26993,28705
10525,26994,28099
10526,26994,7700
10527,26994,12882
10528,26995,30306
10529,26995,10484
10530,26995,5319
10531,26998,15467
10532,26998,22987
10533,26998,24705
10534,26999,12882
10535,26999,13482
10536,26999,35168
10537,27005,18106
10538,27005,28099
10539,27005,21124
10540,27009,23777
10541,27009,35783
10542,27009,27060
10543,27010,34019
10544,27010,13093
10545,27010,4798
10546,27011,35783
10547,27011,32256
10548,27011,29749
10549,27013,10563
10550,27013,29360
10551,27013,12195
10552,27025,2955
10553,27025,9067
10554,27025,35541
10555,27056,3241
10556,27056,4852
10557,27057,3241
10558,27057,4852
10559,27059,4852
10560,27059,3241
10561,27072,3241
10562,27072,4852
10563,27074,3241
10564,27074,4852
10565,27078,17604
10566,27099,24506
10567,27099,31240
10568,27099,516
10569,27113,27013
10570,27113,11140
10571,27113,18495
10572,27114,38340
10573,27114,26178
10574,27114,37321
10575,27149,1451
10576,27149,17728
10577,27149,1535
10578,27179,14939
10579,27179,36858
10580,27179,14042
10581,27181,412
10582,27181,34596
10583,27181,37664
10584,27182,24356
10585,27182,14478
10586,27182,34349
10587,27205,19621
10588,27227,11379
10589,27227,19621
10590,27227,1152
10591,27230,11379
10592,27230,16849
10593,27230,25352
10594,27247,32947
10595,27247,23663
10596,27247,8806
10597,27275,37750
10598,27275,16570
10599,27275,34351
10600,27293,19973
10601,27325,3034
10602,27325,23628
10603,27325,22459
10604,27326,32557
10605,27327,25280
10606,27327,16692
10607,27327,18020
10608,27331,1292
10609,27331,6932
10610,27331,28009
10611,27333,8592
10612,27368,15084
10613,27368,19574
10614,27368,18869
10615,27397,17754
10616,27406,7620
10617,27406,25557
10618,27406,27833
10619,27411,20093
10620,27417,14445
10621,27417,3034
10622,27417,34317
10623,27420,9136
10624,27420,93
10625,27420,9367
10626,27423,20093
10627,27428,35230
10628,27428,18860
10629,27428,36905
10630,27435,14313
10631,27435,6361
10632,27445,5235
10633,27445,16093
10634,27445,1022
10635,27495,24273
10636,27495,32520
10637,27495,24307
10638,27512,35230
10639,27512,5755
10640,27512,37416
10641,27515,35230
10642,27515,35541
10643,27515,16654
10644,27518,35230
10645,27518,18860
10646,27518,36905
10647,27522,30031
10648,27522,27127
10649,27522,2773
10650,27526,34019
10651,27526,24669
10652,27526,13093
10653,27527,5235
10654,27529,36905
10655,27529,24190
10656,27529,1867
10657,27596,15814
10658,27596,7058
10659,27596,19805
10660,27611,35894
10661,27611,3495
10662,27611,21597
10663,27612,11146
10664,27612,18436
10665,27612,34463
10666,27613,11297
10667,27614,37432
10668,27614,14133
10669,27614,28313
10670,27637,19766
10671,27654,12271
10672,27656,14659
10673,27661,21595
10674,27661,9193
10675,27662,32275
10676,27662,36758
10677,27666,27312
10678,27666,23487
10679,27666,17886
10680,27667,9397
10681,27667,28972
10682,27667,20437
10683,27669,27312
10684,27669,23487
10685,27669,17886
10686,27673,27312
10687,27673,23487
10688,27673,17886
10689,27674,29837
10690,27677,27312
10691,27677,23487
10692,27677,32826
10693,27683,19759
10694,27705,4852
10695,27705,3137
10696,27729,7279
10697,27729,29697
10698,27729,34645
10699,27730,7279
10700,27730,18444
10701,27730,3530
10702,27732,35473
10703,27732,3530
10704,27732,4245
10705,27736,35473
10706,27736,38382
10707,27736,22343
10708,27754,29102
10709,27754,22343
10710,27754,18444
10711,27756,29697
10712,27759,35473
10713,27759,34969
10714,27759,3530
10715,27763,26811
10716,27763,4552
10717,27763,35346
10718,27766,2374
10719,27766,15569
10720,27766,29102
10721,27773,2374
10722,27773,29102
10723,27773,38382
10724,27826,9038
10725,27826,2577
10726,27826,13093
10727,27831,37664
10728,27831,17809
10729,27831,33543
10730,27834,3547
10731,27834,29053
10732,27834,37306
10733,27836,17092
10734,27844,3916
10735,27844,4854
10736,27859,7441
10737,27863,33461
10738,27863,36558
10739,27863,16490
10740,27865,10096
10741,27865,14388
10742,27865,24661
10743,27866,16490
10744,27866,36558
10745,27866,29566
10746,27867,16490
10747,27867,36558
10748,27867,29566
10749,27875,37373
10750,27885,33357
10751,27885,19908
10752,27885,19641
10753,27890,18964
10754,27890,4881
10755,27890,5276
10756,27892,33079
10757,27892,17908
10758,27892,25428
10759,27893,12643
10760,27893,36133
10761,27893,32746
10762,27894,14665
10763,27894,13935
10764,27894,37246
10765,27897,37246
10766,27897,13290
10767,27897,30721
10768,27899,10146
10769,27899,23399
10770,27899,32090
10771,27901,24562
10772,27901,9726
10773,27901,17120
10774,27911,10146
10775,27912,12643
10776,27912,13935
10777,27912,18686
10778,27919,9136
10779,27919,21799
10780,27919,31265
10781,27939,15369
10782,27939,8130
10783,27939,25509
10784,27967,31112
10785,27967,25382
10786,27967,25113
10787,27974,33348
10788,27974,24855
10789,27974,5666
10790,27978,29343
10791,27997,21686
10792,27997,24803
10793,28004,21031
10794,28013,21597
10795,28144,19414
10796,28144,32743
10797,28144,570
10798,28156,10193
10799,28156,21153
10800,28156,6194
10801,28170,18106
10802,28170,23680
10803,28170,12499
10804,28176,7058
10805,28176,37300
10806,28176,30837
10807,28178,4386
10808,28178,20524
10809,28178,29007
10810,28186,19731
10811,28189,18878
10812,28189,30913
10813,28192,18878
10814,28192,29007
10815,28192,35264
10816,28197,4386
10817,28197,20524
10818,28197,29007
10819,28201,1457
10820,28201,19414
10821,28201,13887
10822,28204,33194
10823,28206,15308
10824,28206,22077
10825,28206,13944
10826,28221,33003
10827,28221,13954
10828,28222,29713
10829,28222,29686
10830,28222,2024
10831,28227,15731
10832,28227,27506
10833,28227,19621
10834,28290,17092
10835,28290,9521
10836,28290,30520
10837,28306,33441
10838,28306,11726
10839,28308,22841
10840,28308,12730
10841,28308,28962
10842,28314,21124
10843,28314,18106
10844,28314,4337
10845,28323,17181
10846,28323,25064
10847,28323,24356
10848,28327,3306
10849,28327,3402
10850,28345,7539
10851,28345,31906
10852,28363,29731
10853,28363,19360
10854,28363,14659
10855,28369,7010
10856,28369,11942
10857,28369,33798
10858,28372,7470
10859,28372,34812
10860,28372,16324
10861,28373,27518
10862,28394,9538
10863,28394,2659
10864,28394,27585
10865,28412,11315
10866,28413,4172
10867,28413,13241
10868,28413,35619
10869,28432,4090
10870,28432,21470
10871,28432,6954
10872,28440,20761
10873,28440,10146
10874,28440,8367
10875,28442,20761
10876,28442,12040
10877,28442,25811
10878,28443,32832
10879,28443,15815
10880,28443,12040
10881,28445,20761
10882,28445,12040
10883,28445,8367
10884,28448,38290
10885,28448,33079
10886,28448,14775
10887,28455,16582
10888,28456,22983
10889,28456,5511
10890,28456,25059
10891,28466,4436
10892,28466,28027
10893,28466,27926
10894,28467,11379
10895,28467,13721
10896,28467,20080
10897,28468,4436
10898,28468,28027
10899,28468,6082
10900,28469,4436
10901,28469,13721
10902,28469,10229
10903,28472,2622
10904,28472,908
10905,28472,30044
10906,28498,12674
10907,28507,13159
10908,28507,13043
10909,28507,20215
10910,28532,21003
10911,28532,23819
10912,28532,22589
10913,28536,24274
10914,28536,31788
10915,28536,15522
10916,28540,9202
10917,28540,18606
10918,28540,22478
10919,28549,7051
10920,28549,27780
10921,28549,4375
10922,28551,15908
10923,28551,36003
10924,28556,21003
10925,28556,31873
10926,28560,28757
10927,28562,7408
10928,28562,1472
10929,28562,9521
10930,28563,36003
10931,28563,18157
10932,28563,6487
10933,28570,3184
10934,28570,12636
10935,28570,1472
10936,28575,21986
10937,28584,34497
10938,28587,36743
10939,28587,7672
10940,28587,22576
10941,28588,9177
10942,28588,13966
10943,28588,13210
10944,28598,27389
10945,28611,11234
10946,28611,29304
10947,28611,25887
10948,28632,33079
10949,28632,21799
10950,28632,15054
10951,28647,1613
10952,28675,30148
10953,28675,8703
10954,28675,16775
10955,28680,33578
10956,28680,27754
10957,28680,36194
10958,28681,31199
10959,28681,18716
10960,28681,19788
10961,28682,31199
10962,28682,18716
10963,28682,19788
10964,28683,31199
10965,28683,18716
10966,28683,19788
10967,28684,19788
10968,28684,31199
10969,28684,11345
10970,28685,31199
10971,28685,18716
10972,28685,19788
10973,28686,31199
10974,28686,18716
10975,28686,19788
10976,28691,6333
10977,28691,29869
10978,28691,15524
10979,28698,28099
10980,28698,7700
10981,28698,7321
10982,28699,18716
10983,28699,10950
10984,28699,3413
10985,28700,7470
10986,28700,34812
10987,28700,31012
10988,28701,14596
10989,28701,8215
10990,28701,25822
10991,28702,13944
10992,28702,5016
10993,28702,18867
10994,28705,26104
10995,28705,26401
10996,28705,1665
10997,28706,27225
10998,28706,32139
10999,28706,35239
11000,28718,12548
11001,28718,28758
11002,28718,16880
11003,28722,17702
11004,28722,5016
11005,28722,31977
11006,28724,34019
11007,28724,29171
11008,28724,13093
11009,28726,18106
11010,28726,21124
11011,28726,4337
11012,28727,21124
11013,28727,35503
11014,28727,18106
11015,28734,12548
11016,28734,5016
11017,28736,9136
11018,28736,6250
11019,28736,9054
11020,28740,26549
11021,28740,33596
11022,28740,25107
11023,28772,34019
11024,28772,24669
11025,28772,13093
11026,28773,32336
11027,28773,38985
11028,28775,6902
11029,28775,22983
11030,28775,31787
11031,28776,3463
11032,28776,32336
11033,28776,38985
11034,28778,34019
11035,28778,13093
11036,28778,24669
11037,28781,28330
11038,28781,21470
11039,28781,29319
11040,28782,39011
11041,28782,7551
11042,28782,10101
11043,28783,27674
11044,28783,11507
11045,28783,19273
11046,28784,32336
11047,28784,38985
11048,28785,32336
11049,28785,38985
11050,28790,34019
11051,28790,24669
11052,28790,13093
11053,28791,9038
11054,28791,29442
11055,28791,2577
11056,28828,11609
11057,28828,25871
11058,28828,23874
11059,28836,13983
11060,28836,6059
11061,28836,138
11062,28839,28450
11063,28839,34812
11064,28839,7470
11065,28846,18492
11066,28846,29561
11067,28846,12835
11068,28847,26104
11069,28847,15731
11070,28847,31265
11071,28872,33208
11072,28872,29104
11073,28872,5163
11074,28874,31265
11075,28874,15731
11076,28874,21090
11077,28882,19973
11078,28882,21388
11079,28882,7476
11080,28894,24034
11081,28894,15500
11082,28894,5641
11083,28901,19010
11084,28901,35286
11085,28901,22820
11086,28904,17957
11087,28904,28627
11088,28904,36790
11089,28905,10865
11090,28905,645
11091,28905,23809
11092,28909,7815
11093,28909,4159
11094,28909,21833
11095,28913,34234
11096,28913,8461
11097,28913,18964
11098,28918,10604
11099,28918,31630
11100,28918,23880
11101,28919,26104
11102,28919,9136
11103,28919,21799
11104,28925,19973
11105,28925,9112
11106,28925,31674
11107,28932,3495
11108,28932,13075
11109,28932,6760
11110,28935,3495
11111,28935,21129
11112,28935,12609
11113,28936,3495
11114,28936,6760
11115,28936,21129
11116,28937,17398
11117,28937,13075
11118,28937,22451
11119,28938,15908
11120,28946,22451
11121,28946,13075
11122,28946,35894
11123,28947,13075
11124,28947,21129
11125,28947,29671
11126,28948,13075
11127,28948,21129
11128,28948,22451
11129,28952,21129
11130,28952,22451
11131,28952,15908
11132,28954,3495
11133,28954,12609
11134,28954,35894
11135,28955,6760
11136,28955,28450
11137,28955,21129
11138,28959,3495
11139,28959,6760
11140,28959,21129
11141,28960,3495
11142,28960,13075
11143,28960,6760
11144,28961,15517
11145,28961,3968
11146,28961,21035
11147,28962,37665
11148,28962,12609
11149,28962,29671
11150,28963,15517
11151,28963,3968
11152,28963,21035
11153,28964,29671
11154,28964,35894
11155,28964,28095
11156,28967,3495
11157,28967,13075
11158,28967,6760
11159,28968,16915
11160,28968,28450
11161,28968,6760
11162,28969,35894
11163,28969,15908
11164,28969,12609
11165,28981,18865
11166,28981,11139
11167,28994,18499
11168,28994,8797
11169,28994,38977
11170,29000,25393
11171,29000,19788
11172,29000,14838
11173,29005,22606
11174,29005,26753
11175,29005,17798
11176,29006,15682
11177,29006,35404
11178,29006,17133
11179,29008,16228
11180,29008,23916
11181,29008,37089
11182,29009,33161
11183,29009,16822
11184,29009,6895
11185,29010,16822
11186,29010,33161
11187,29010,615
11188,29011,22540
11189,29011,37089
11190,29011,18631
11191,29014,31265
11192,29014,134
11193,29014,22540
11194,29018,28330
11195,29018,17116
11196,29018,31265
11197,29019,7551
11198,29019,3371
11199,29078,8602
11200,29079,37908
11201,29079,1278
11202,29079,6060
11203,29083,1123
11204,29083,37908
11205,29083,1278
11206,29115,34019
11207,29115,27060
11208,29115,13093
11209,29124,37203
11210,29124,25766
11211,29124,39029
11212,29132,35239
11213,29132,17592
11214,29132,26082
11215,29134,28266
11216,29141,6060
11217,29141,31452
11218,29141,33499
11219,29143,1278
11220,29208,30003
11221,29208,30832
11222,29208,19584
11223,29225,23829
11224,29240,14825
11225,29240,30527
11226,29249,12130
11227,29251,22987
11228,29251,32437
11229,29251,3132
11230,29277,1930
11231,29277,2766
11232,29280,16655
11233,29280,33409
11234,29280,13093
11235,29315,32125
11236,29315,6033
11237,29315,30183
11238,29318,14825
11239,29319,10880
11240,29319,12871
11241,29319,25455
11242,29322,14825
11243,29322,23829
11244,29322,38615
11245,29324,30638
11246,29324,4813
11247,29324,22791
11248,29339,34612
11249,29339,32235
11250,29339,25270
11251,29358,11577
11252,29358,12854
11253,29358,8301
11254,29367,23233
11255,29367,12956
11256,29387,18551
11257,29397,2106
11258,29397,13470
11259,29397,29530
11260,29403,29573
11261,29431,15881
11262,29431,16570
11263,29431,3477
11264,29454,16655
11265,29454,16144
11266,29454,23548
11267,29493,6666
11268,29509,15564
11269,29521,3557
11270,29521,21642
11271,29521,1738
11272,29526,30458
11273,29526,3478
11274,29527,21833
11275,29527,38407
11276,29527,3477
11277,29532,21135
11278,29547,16804
11279,29547,8030
11280,29547,37466
11281,29691,35108
11282,29691,15881
11283,29691,18157
11284,29692,13387
11285,29692,2566
11286,29692,33216
11287,29693,13096
11288,29712,26318
11289,29712,11362
11290,29712,13387
11291,29714,7116
11292,29714,23819
11293,29729,23548
11294,29729,18551
11295,29729,15863
11296,29774,18551
11297,29785,38967
11298,29831,15807
11299,29831,2383
11300,29831,3824
11301,29902,23548
11302,29902,18551
11303,29902,29106
11304,29910,11379
11305,29910,37232
11306,29910,12589
11307,29927,18551
11308,29927,34016
11309,29927,33741
11310,29943,23227
11311,29967,12829
11312,29967,23399
11313,29967,12499
11314,29974,23399
11315,29974,9547
11316,29974,33441
11317,29977,10603
11318,29977,21833
11319,29977,24554
11320,29979,26104
11321,29979,15731
11322,29979,31265
11323,29995,20133
11324,29995,11587
11325,29995,30070
11326,30002,29211
11327,30002,11587
11328,30002,37983
11329,30004,11809
11330,30004,18964
11331,30004,37105
11332,30007,645
11333,30007,19788
11334,30007,4045
11335,30020,29616
11336,30022,27518
11337,30022,12586
11338,30022,31788
11339,30023,26104
11340,30023,15731
11341,30023,31265
11342,30026,31788
11343,30026,12586
11344,30032,37321
11345,30038,2106
11346,30039,15830
11347,30040,8213
11348,30040,21355
11349,30040,33558
11350,30041,12529
11351,30055,21529
11352,30055,24664
11353,30055,9038
11354,30058,27659
11355,30058,2836
11356,30058,25624
11357,30078,17940
11358,30078,4159
11359,30078,7855
11360,30087,3703
11361,30096,37431
11362,30096,4336
11363,30096,28479
11364,30104,13225
11365,30104,3400
11366,30104,28145
11367,30117,13225
11368,30117,3400
11369,30117,28145
11370,30125,10636
11371,30125,4305
11372,30125,16308
11373,30127,36722
11374,30136,19031
11375,30136,31977
11376,30136,22064
11377,30157,13225
11378,30157,3400
11379,30157,28145
11380,30164,30539
11381,30164,1493
11382,30167,2983
11383,30167,11228
11384,30167,100
11385,30186,39197
11386,30186,19677
11387,30186,33219
11388,30192,11395
11389,30192,39226
11390,30212,6094
11391,30212,11395
11392,30212,28009
11393,30231,11395
11394,30231,33219
11395,30233,11395
11396,30233,33219
11397,30259,6612
11398,30259,21592
11399,30259,19948
11400,30262,26104
11401,30262,15731
11402,30262,31265
11403,30274,32139
11404,30274,14594
11405,30274,35322
11406,30278,6612
11407,30278,25639
11408,30278,21592
11409,30286,26104
11410,30286,15731
11411,30286,31265
11412,30287,35322
11413,30287,14594
11414,30287,12731
11415,30288,36082
11416,30288,38519
11417,30288,5411
11418,30292,18106
11419,30292,21833
11420,30292,23548
11421,30295,35055
11422,30295,34940
11423,30295,34934
11424,30298,26104
11425,30298,15731
11426,30298,31265
11427,30305,14297
11428,30305,21833
11429,30305,21206
11430,30306,29530
11431,30306,8967
11432,30306,38480
11433,30308,27071
11434,30311,21833
11435,30311,38480
11436,30311,13225
11437,30312,19178
11438,30312,13225
11439,30312,21833
11440,30339,27790
11441,30339,5801
11442,30339,8764
11443,30341,27711
11444,30341,38539
11445,30341,36781
11446,30342,15914
11447,30343,19367
11448,30343,23460
11449,30343,1496
11450,30382,23120
11451,30382,8014
11452,30382,115
11453,30383,19706
11454,30383,1041
11455,30383,12036
11456,30388,429
11457,30388,115
11458,30388,37052
11459,30389,38026
11460,30389,8014
11461,30389,429
11462,30393,38026
11463,30393,8014
11464,30393,429
11465,30418,12714
11466,30418,14793
11467,30418,33856
11468,30427,35471
11469,30427,33441
11470,30427,14425
11471,30428,3845
11472,30428,14730
11473,30428,16321
11474,30433,12522
11475,30433,16570
11476,30433,11334
11477,30439,19711
11478,30442,14793
11479,30442,33903
11480,30442,5493
11481,30449,19226
11482,30449,5493
11483,30449,38348
11484,30470,22641
11485,30470,7569
11486,30470,25131
11487,30473,16687
11488,30477,27398
11489,30477,14587
11490,30477,21597
11491,30482,11948
11492,30485,27225
11493,30485,32139
11494,30485,35239
11495,30552,17207
11496,30568,8949
11497,30568,19226
11498,30568,16878
11499,30581,19226
11500,30581,3374
11501,30615,19573
11502,30618,37373
11503,30618,10468
11504,30618,1496
11505,30622,7357
11506,30624,36546
11507,30624,28511
11508,30624,17484
11509,30630,33441
11510,30630,14425
11511,30630,13763
11512,30632,23732
11513,30632,37778
11514,30633,3259
11515,30633,29754
11516,30633,30620
11517,30638,20268
11518,30638,411
11519,30644,14044
11520,30645,37382
11521,30645,38908
11522,30645,7016
11523,30648,28077
11524,30648,35659
11525,30648,29965
11526,30659,22891
11527,30659,13365
11528,30659,32459
11529,30665,12352
11530,30665,19573
11531,30665,35996
11532,30666,28585
11533,30666,1011
11534,30666,16149
11535,30670,36614
11536,30670,28689
11537,30670,5808
11538,30692,19360
11539,30692,394
11540,30692,37870
11541,30703,29106
11542,30703,12352
11543,30703,9004
11544,30708,31265
11545,30708,23732
11546,30708,15945
11547,30710,34694
11548,30710,28310
11549,30710,22891
11550,30711,24669
11551,30711,34596
11552,30711,13093
11553,30712,17501
11554,30712,30371
11555,30712,134
11556,30714,19573
11557,30714,39226
11558,30714,29400
11559,30725,7116
11560,30725,411
11561,30725,37431
11562,30728,29486
11563,30728,6683
11564,30728,29548
11565,30731,13037
11566,30731,1159
11567,30731,19337
11568,30733,35996
11569,30733,14695
11570,30733,19766
11571,30737,28266
11572,30737,26167
11573,30737,20268
11574,30746,28310
11575,30746,10225
11576,30750,15731
11577,30750,26104
11578,30750,21090
11579,30758,33548
11580,30758,8024
11581,30759,30685
11582,30759,23133
11583,30759,10814
11584,30761,28330
11585,30761,31265
11586,30761,19573
11587,30768,17366
11588,30768,1011
11589,30768,22891
11590,30769,6945
11591,30769,26909
11592,30769,36661
11593,30770,36546
11594,30771,7357
11595,30778,12352
11596,30778,9004
11597,30778,22891
11598,30790,35996
11599,30790,4356
11600,30790,14695
11601,30791,12352
11602,30791,28578
11603,30791,9004
11604,30792,8024
11605,30797,34019
11606,30797,20860
11607,30797,13093
11608,30800,19621
11609,30800,26104
11610,30800,20264
11611,30804,8756
11612,30804,1865
11613,30804,21048
11614,30806,34694
11615,30806,13093
11616,30806,34019
11617,30830,26104
11618,30830,9136
11619,30830,21799
11620,30848,19766
11621,30852,12499
11622,30852,29252
11623,30852,29274
11624,30857,28266
11625,30857,22891
11626,30857,28498
11627,30858,411
11628,30858,36661
11629,30858,15308
11630,30862,27225
11631,30862,26167
11632,30862,23732
11633,30864,10127
11634,30864,26167
11635,30864,23732
11636,30890,25164
11637,30890,10767
11638,30890,8510
11639,30891,28585
11640,30891,5006
11641,30891,32340
11642,30892,34019
11643,30892,24669
11644,30892,13093
11645,30895,36661
11646,30895,2983
11647,30895,26909
11648,30897,36546
11649,30899,11204
11650,30899,13084
11651,30899,1493
11652,30902,11849
11653,30902,13365
11654,30902,8024
11655,30915,11494
11656,30915,32061
11657,30915,33518
11658,30925,31838
11659,30925,36546
11660,30927,22891
11661,30931,22891
11662,30931,17366
11663,30934,28585
11664,30934,32340
11665,30934,5006
11666,30936,16389
11667,30936,22891
11668,30936,1011
11669,30942,19573
11670,30942,11849
11671,30942,18224
11672,30943,9004
11673,30943,28266
11674,30944,13944
11675,30944,7116
11676,30944,26104
11677,30945,2983
11678,30945,37778
11679,30947,28674
11680,30947,23732
11681,30947,19766
11682,30950,26223
11683,30950,11849
11684,30950,28310
11685,30962,6230
11686,30962,12550
11687,30962,31168
11688,30964,7116
11689,30964,13944
11690,30964,9028
11691,30966,11494
11692,30966,36546
11693,30966,28689
11694,30972,36546
11695,30972,1175
11696,30972,17484
11697,30980,1493
11698,30991,14044
11699,30991,22891
11700,30991,5808
11701,31002,23732
11702,31002,26167
11703,31002,36546
11704,31006,11849
11705,31006,15906
11706,31006,23732
11707,31008,4859
11708,31008,35659
11709,31008,28077
11710,31013,13944
11711,31018,31265
11712,31018,15945
11713,31018,21236
11714,31029,18551
11715,31029,7116
11716,31029,23562
11717,31033,21612
11718,31033,3392
11719,31037,30458
11720,31037,21642
11721,31037,3392
11722,31066,5367
11723,31066,20049
11724,31066,2418
11725,31088,24611
11726,31091,38290
11727,31091,34910
11728,31091,37651
11729,31093,31788
11730,31108,16570
11731,31108,3971
11732,31108,15686
11733,31111,9674
11734,31111,28746
11735,31114,7470
11736,31114,34812
11737,31114,16324
11738,31126,36608
11739,31126,39178
11740,31126,13983
11741,31129,16399
11742,31129,15504
11743,31129,32227
11744,31132,20493
11745,31132,15361
11746,31137,31906
11747,31137,13762
11748,31137,27780
11749,31143,8361
11750,31143,5326
11751,31143,15270
11752,31145,13762
11753,31146,22171
11754,31146,8697
11755,31147,1583
11756,31147,9416
11757,31147,6694
11758,31149,25541
11759,31149,21018
11760,31154,24699
11761,31154,23487
11762,31154,13742
11763,31155,9042
11764,31155,4360
11765,31155,23487
11766,31167,31214
11767,31167,5357
11768,31167,28456
11769,31171,7267
11770,31201,19528
11771,31201,645
11772,31201,23166
11773,31214,11935
11774,31214,582
11775,31237,15468
11776,31269,7279
11777,31269,4245
11778,31269,22343
11779,31271,4552
11780,31271,35473
11781,31271,12603
11782,31274,38290
11783,31274,9136
11784,31274,13290
11785,31278,32291
11786,31281,32291
11787,31284,18551
11788,31284,18869
11789,31284,164
11790,31286,11379
11791,31286,22343
11792,31286,4245
11793,31310,6330
11794,31376,31492
11795,31376,4172
11796,31376,33678
11797,31385,31562
11798,31385,19029
11799,31385,22031
11800,31386,23226
11801,31386,38182
11802,31386,17897
11803,31388,31492
11804,31388,4172
11805,31388,33678
11806,31393,31562
11807,31393,14742
11808,31393,21371
11809,31394,4172
11810,31394,19029
11811,31394,22031
11812,31395,31562
11813,31395,19029
11814,31395,22031
11815,31396,31562
11816,31396,19029
11817,31396,22031
11818,31397,4172
11819,31397,19029
11820,31397,22031
11821,31399,33453
11822,31399,18101
11823,31399,9038
11824,31405,31562
11825,31405,19029
11826,31405,22031
11827,31407,31562
11828,31407,19029
11829,31407,22031
11830,31408,4172
11831,31408,19029
11832,31408,22031
11833,31414,29699
11834,31414,37014
11835,31414,37095
11836,31415,29699
11837,31415,37014
11838,31415,37095
11839,31416,37172
11840,31416,37328
11841,31424,9038
11842,31424,29442
11843,31424,2577
11844,31425,33009
11845,31425,13014
11846,31425,33938
11847,31427,8439
11848,31427,21614
11849,31427,20977
11850,31428,3824
11851,31428,11017
11852,31428,25902
11853,31430,21614
11854,31434,20977
11855,31434,18968
11856,31434,31703
11857,31436,8439
11858,31436,21614
11859,31436,20977
11860,31452,16707
11861,31457,37830
11862,31465,15369
11863,31465,8130
11864,31465,17957
11865,31466,15731
11866,31466,35405
11867,31466,26633
11868,31467,17331
11869,31467,23831
11870,31467,9000
11871,31471,30458
11872,31471,3478
11873,31471,21612
11874,31509,30786
11875,31509,33927
11876,31517,1469
11877,31517,5760
11878,31517,3467
11879,31545,11910
11880,31545,20873
11881,31545,25038
11882,31546,26104
11883,31546,9136
11884,31546,21799
11885,31556,31108
11886,31556,23918
11887,31556,31788
11888,31557,23793
11889,31557,32783
11890,31557,30142
11891,31580,34378
11892,31644,37416
11893,31644,3430
11894,31644,8592
11895,31672,32139
11896,31672,19722
11897,31672,4090
11898,31679,35142
11899,31679,35194
11900,31679,13688
11901,31684,2106
11902,31684,12740
11903,31688,32139
11904,31688,19722
11905,31688,4090
11906,31693,32139
11907,31693,19722
11908,31693,4090
11909,31696,19722
11910,31696,32139
11911,31696,4090
11912,31702,12085
11913,31702,9457
11914,31702,3757
11915,31712,13367
11916,31713,14417
11917,31745,32980
11918,31745,14546
11919,31745,27326
11920,31756,29649
11921,31773,18818
11922,31773,8965
11923,31773,27698
11924,31782,34794
11925,31782,10933
11926,31782,22855
11927,31792,24259
11928,31792,4974
11929,31792,93
11930,31795,38290
11931,31795,28511
11932,31795,9202
11933,31802,11895
11934,31809,8361
11935,31809,3709
11936,31809,29616
11937,31811,8361
11938,31811,3497
11939,31811,24751
11940,31814,8361
11941,31814,38802
11942,31814,3497
11943,31829,8361
11944,31829,3709
11945,31829,29616
11946,31830,16321
11947,31830,14730
11948,31830,34148
11949,31841,29616
11950,31841,15564
11951,31841,34103
11952,31842,38802
11953,31842,3709
11954,31842,777
11955,31844,3723
11956,31844,3709
11957,31844,8361
11958,31848,8361
11959,31848,38802
11960,31848,3709
11961,31853,16321
11962,31853,30936
11963,31853,1163
11964,31855,16321
11965,31855,14730
11966,31855,34148
11967,31869,34019
11968,31869,13093
11969,31869,24669
11970,31873,34019
11971,31873,5491
